customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date,approval_date,disbursement_date,due_date
CUST-00003386,LN00003546,"Car Loan",18087,0,26,Full-time,High,341,Male,Married,Master,False,2020-07-31,2020-08-21,2020-08-24,2020-11-21
CUST-00004822,LN00002266,"Car Loan",6704,0,57,Part-time,Medium,309,Female,Divorced,PhD,False,2019-01-11,2019-02-06,2019-02-11,2019-05-22
CUST-00001414,LN00002513,"Home Loan",61576,0,20,Part-time,High,564,Female,Married,PhD,False,2022-08-23,2022-08-25,2022-08-25,2023-01-18
CUST-00000045,LN00004291,"Education Loan",74384,0,56,Self-employed,Low,744,Male,Divorced,"High School",True,2018-05-20,2018-06-05,2018-06-05,2018-11-07
CUST-00001687,LN00004452,"Home Loan",88128,0,34,Self-employed,High,438,Male,Single,PhD,True,2022-11-24,2022-12-21,2022-12-23,2023-06-11
CUST-00002170,LN00004661,"Education Loan",73460,0,47,Full-time,Low,495,Female,Single,Master,False,2019-01-16,2019-01-23,2019-02-05,2019-04-20
CUST-00003242,LN00004404,"Education Loan",28208,0,51,Part-time,Medium,373,Female,Divorced,Master,False,2019-02-07,2019-02-10,2019-02-14,2019-03-17
CUST-00002726,LN00000409,"Car Loan",86150,0,14,Part-time,Medium,524,Female,Married,Bachelor,False,2021-08-19,2021-08-19,2021-08-24,2021-11-23
CUST-00001424,LN00000521,"Car Loan",67024,0,45,Part-time,Medium,401,Male,Divorced,"High School",False,2021-04-04,2021-04-21,2021-04-29,2021-07-14
CUST-00004015,LN00002533,"Home Loan",40882,0,30,Part-time,Low,563,Female,Married,"High School",False,2020-01-31,2020-02-21,2020-03-06,2020-04-06
CUST-00004596,LN00003885,"Home Loan",26923,0,39,Part-time,Medium,460,Male,Divorced,PhD,True,2020-06-24,2020-06-24,2020-07-02,2020-09-06
CUST-00000074,LN00001877,"Home Loan",30165,0,34,Full-time,Medium,532,Male,Single,Master,False,2018-09-23,2018-10-01,2018-10-10,2019-01-27
CUST-00003019,LN00002742,"Car Loan",68203,0,51,Self-employed,High,790,Male,Married,Master,True,2021-10-10,2021-10-23,2021-11-02,2022-03-30
CUST-00001561,LN00003533,"Car Loan",92749,0,56,Part-time,Low,610,Female,Single,Bachelor,False,2022-04-26,2022-05-02,2022-05-02,2022-08-25
CUST-00000892,LN00000651,"Personal Loan",5114,0,18,Part-time,Medium,526,Female,Single,PhD,False,2020-12-14,2020-12-21,2021-01-03,2021-04-05
CUST-00003133,LN00002845,"Home Loan",65965,0,52,Part-time,High,572,Female,Single,Master,False,2021-06-06,2021-06-13,2021-06-14,2021-09-07
CUST-00001890,LN00002159,"Personal Loan",37321,0,23,Full-time,High,616,Male,Divorced,"High School",False,2021-06-01,2021-06-22,2021-07-06,2021-10-06
CUST-00001247,LN00002652,"Education Loan",74297,0,25,Self-employed,Medium,385,Female,Married,Bachelor,True,2022-11-19,2022-12-12,2022-12-22,2023-01-28
CUST-00003803,LN00002268,"Home Loan",97652,0,57,Self-employed,Low,590,Female,Single,"High School",True,2018-07-18,2018-08-09,2018-08-20,2019-01-13
CUST-00000473,LN00001029,"Car Loan",26426,0,26,Part-time,Medium,768,Male,Married,Bachelor,False,2019-09-19,2019-09-19,2019-09-26,2020-01-23
CUST-00002218,LN00001556,"Home Loan",18772,0,14,Full-time,High,703,Male,Married,"High School",False,2021-06-30,2021-07-02,2021-07-06,2021-11-16
CUST-00000701,LN00004765,"Home Loan",4712,0,26,Self-employed,Low,726,Male,Single,PhD,False,2022-10-04,2022-10-12,2022-10-14,2022-12-05
CUST-00002080,LN00000513,"Car Loan",2367,0,35,Self-employed,High,674,Male,Divorced,Master,False,2019-07-09,2019-07-16,2019-07-24,2020-01-13
CUST-00000053,LN00001236,"Car Loan",92736,0,57,Full-time,Medium,551,Male,Single,"High School",False,2022-08-29,2022-09-02,2022-09-03,2022-12-26
CUST-00002988,LN00000119,"Education Loan",52924,0,19,Self-employed,Low,832,Female,Single,PhD,False,2018-06-04,2018-06-04,2018-06-10,2018-11-14
CUST-00000139,LN00004481,"Home Loan",4726,0,16,Full-time,Medium,606,Male,Married,"High School",False,2020-03-10,2020-03-11,2020-03-20,2020-07-31
CUST-00001398,LN00000260,"Home Loan",90152,0,15,Self-employed,Medium,729,Female,Divorced,PhD,True,2019-09-19,2019-09-28,2019-10-05,2020-02-04
CUST-00002138,LN00001199,"Home Loan",28723,0,25,Full-time,Medium,563,Male,Married,Bachelor,False,2022-09-08,2022-09-21,2022-10-02,2022-12-07
CUST-00000828,LN00002150,"Home Loan",10108,0,27,Part-time,High,367,Female,Divorced,PhD,True,2022-12-23,2023-01-06,2023-01-07,2023-07-01
CUST-00002084,LN00002433,"Education Loan",78714,0,31,Self-employed,Low,406,Female,Single,"High School",False,2022-05-13,2022-05-22,2022-05-22,2022-08-18
CUST-00002977,LN00000960,"Home Loan",36643,0,35,Self-employed,Low,699,Male,Divorced,Master,False,2018-11-28,2018-12-06,2018-12-08,2019-05-15
CUST-00001249,LN00002949,"Education Loan",32324,0,17,Self-employed,High,498,Male,Married,Bachelor,False,2019-02-12,2019-02-23,2019-03-02,2019-08-25
CUST-00004650,LN00000566,"Education Loan",84360,0,42,Full-time,Low,491,Female,Single,Bachelor,True,2022-03-08,2022-03-17,2022-03-20,2022-09-06
CUST-00004836,LN00004103,"Car Loan",9927,0,17,Self-employed,Low,813,Male,Divorced,PhD,True,2022-09-14,2022-10-07,2022-10-19,2022-12-20
CUST-00004365,LN00004964,"Home Loan",94680,0,46,Self-employed,Medium,741,Male,Divorced,"High School",False,2019-09-18,2019-09-26,2019-10-10,2019-11-30
CUST-00000186,LN00002380,"Car Loan",97546,0,26,Full-time,Medium,300,Male,Married,PhD,False,2019-11-17,2019-12-04,2019-12-08,2020-04-30
CUST-00003443,LN00003451,"Education Loan",23443,0,40,Self-employed,High,657,Male,Divorced,Bachelor,False,2022-01-05,2022-01-23,2022-01-31,2022-05-12
CUST-00004965,LN00000445,"Personal Loan",80973,0,14,Self-employed,Low,414,Male,Single,Master,False,2021-07-03,2021-07-21,2021-07-24,2021-10-11
CUST-00003194,LN00003540,"Personal Loan",64449,0,22,Full-time,High,496,Male,Divorced,PhD,True,2019-02-20,2019-03-08,2019-03-19,2019-06-22
CUST-00004929,LN00002709,"Home Loan",77743,0,14,Full-time,High,573,Male,Married,"High School",False,2021-11-24,2021-11-25,2021-12-03,2022-03-25
CUST-00001413,LN00002336,"Personal Loan",61233,0,39,Full-time,High,459,Male,Divorced,PhD,False,2021-01-18,2021-01-27,2021-02-01,2021-03-26
CUST-00003189,LN00001036,"Car Loan",26537,0,21,Self-employed,High,472,Female,Single,PhD,False,2020-08-18,2020-08-22,2020-09-02,2020-12-09
CUST-00002917,LN00003045,"Personal Loan",78576,0,44,Part-time,Medium,844,Female,Single,PhD,False,2018-05-21,2018-05-27,2018-06-02,2018-07-09
CUST-00001016,LN00001287,"Personal Loan",23612,0,59,Full-time,High,757,Male,Divorced,Master,False,2020-05-19,2020-05-24,2020-05-31,2020-11-24
CUST-00004538,LN00001459,"Education Loan",94977,0,27,Self-employed,Low,732,Male,Divorced,"High School",True,2020-10-26,2020-11-24,2020-12-03,2021-04-10
CUST-00004135,LN00002221,"Car Loan",7471,0,21,Part-time,Medium,780,Female,Single,"High School",True,2022-11-01,2022-11-02,2022-11-11,2023-02-14
CUST-00004262,LN00001631,"Home Loan",36631,0,44,Part-time,Medium,754,Male,Married,Bachelor,False,2020-06-23,2020-06-30,2020-06-30,2020-09-26
CUST-00001936,LN00004028,"Car Loan",93059,0,47,Full-time,High,495,Male,Single,Bachelor,False,2021-09-25,2021-09-28,2021-10-06,2021-12-21
CUST-00001469,LN00003117,"Car Loan",32348,0,14,Full-time,Medium,608,Male,Divorced,PhD,True,2021-05-27,2021-06-22,2021-06-23,2021-11-29
CUST-00004539,LN00002955,"Home Loan",65732,0,16,Full-time,Medium,793,Male,Divorced,Bachelor,False,2019-08-02,2019-08-19,2019-08-21,2020-01-13
CUST-00004427,LN00004833,"Car Loan",2177,0,23,Full-time,Medium,738,Female,Married,"High School",True,2019-10-26,2019-10-29,2019-10-29,2019-12-23
CUST-00001359,LN00004513,"Education Loan",5760,0,55,Full-time,Medium,658,Male,Single,PhD,False,2021-07-18,2021-07-25,2021-08-03,2022-01-27
CUST-00001770,LN00000264,"Home Loan",33779,0,24,Self-employed,Medium,335,Female,Single,Bachelor,True,2020-01-08,2020-02-06,2020-02-16,2020-06-17
CUST-00002762,LN00004200,"Education Loan",22636,0,35,Self-employed,Medium,333,Male,Married,Master,False,2018-03-04,2018-03-20,2018-03-22,2018-08-20
CUST-00002883,LN00000221,"Car Loan",82889,0,55,Full-time,Low,387,Female,Single,Bachelor,False,2020-05-13,2020-06-08,2020-06-21,2020-07-24
CUST-00001190,LN00000334,"Personal Loan",54551,0,43,Self-employed,Medium,315,Female,Married,Master,True,2022-04-06,2022-04-30,2022-05-01,2022-08-03
CUST-00001193,LN00004514,"Home Loan",12556,0,27,Full-time,Medium,720,Female,Single,Bachelor,True,2019-05-28,2019-06-10,2019-06-16,2019-12-04
CUST-00002817,LN00001325,"Home Loan",28598,0,43,Full-time,High,425,Male,Married,"High School",False,2018-09-12,2018-09-19,2018-09-25,2018-11-28
CUST-00003622,LN00002683,"Personal Loan",12563,0,56,Part-time,Medium,307,Male,Married,Bachelor,False,2020-01-07,2020-01-20,2020-01-25,2020-06-19
CUST-00004857,LN00000961,"Personal Loan",47819,0,48,Full-time,Medium,771,Male,Married,Master,True,2018-05-06,2018-05-13,2018-05-22,2018-09-13
CUST-00001043,LN00001481,"Home Loan",74770,0,47,Part-time,High,767,Female,Divorced,Master,False,2020-02-18,2020-03-14,2020-03-25,2020-06-14
CUST-00000226,LN00000436,"Personal Loan",92055,0,32,Self-employed,Low,809,Male,Divorced,Bachelor,False,2022-01-14,2022-02-07,2022-02-17,2022-04-10
CUST-00001979,LN00002442,"Education Loan",27966,0,58,Full-time,Low,701,Male,Divorced,PhD,False,2021-11-30,2021-12-13,2021-12-25,2022-05-13
CUST-00003978,LN00000043,"Car Loan",82709,0,23,Part-time,Medium,475,Female,Single,Master,False,2022-10-04,2022-10-26,2022-10-29,2022-12-17
CUST-00003832,LN00000966,"Education Loan",60889,0,32,Part-time,Low,666,Male,Married,"High School",False,2019-09-12,2019-09-22,2019-10-03,2020-01-30
CUST-00002645,LN00004107,"Car Loan",27987,0,32,Self-employed,Low,787,Female,Single,Bachelor,False,2021-10-13,2021-10-21,2021-10-23,2021-12-18
CUST-00001884,LN00000216,"Car Loan",79714,0,54,Part-time,Low,317,Male,Single,Master,False,2018-03-29,2018-04-14,2018-04-20,2018-09-28
CUST-00000541,LN00003236,"Personal Loan",59348,0,17,Full-time,Low,355,Female,Married,Bachelor,True,2021-11-15,2021-12-01,2021-12-11,2022-02-04
CUST-00000646,LN00004321,"Personal Loan",25596,0,20,Full-time,Medium,334,Female,Divorced,Bachelor,False,2021-10-24,2021-11-04,2021-11-06,2022-03-23
CUST-00004802,LN00002706,"Education Loan",34174,0,12,Part-time,Medium,646,Female,Single,PhD,True,2019-11-20,2019-12-09,2019-12-17,2020-02-24
CUST-00004727,LN00000773,"Personal Loan",65106,0,23,Full-time,High,331,Female,Single,Bachelor,False,2019-10-03,2019-10-04,2019-10-13,2020-02-26
CUST-00004287,LN00001823,"Education Loan",70967,0,25,Full-time,Medium,432,Female,Single,Bachelor,False,2019-03-23,2019-04-15,2019-04-22,2019-08-13
CUST-00001689,LN00004112,"Home Loan",60182,0,17,Part-time,Medium,498,Female,Divorced,Bachelor,False,2018-11-16,2018-12-02,2018-12-08,2019-04-04
CUST-00000855,LN00003156,"Education Loan",94300,0,12,Self-employed,Low,555,Female,Married,"High School",False,2020-07-10,2020-07-29,2020-08-11,2020-11-21
CUST-00000405,LN00003281,"Car Loan",88163,0,33,Self-employed,Low,641,Male,Married,Bachelor,True,2018-09-30,2018-10-10,2018-10-11,2019-01-30
CUST-00003344,LN00000058,"Home Loan",40310,0,45,Full-time,Medium,530,Female,Single,"High School",False,2019-10-13,2019-11-08,2019-11-17,2020-03-31
CUST-00002478,LN00004947,"Education Loan",57088,0,22,Part-time,Medium,600,Male,Married,Bachelor,False,2020-08-20,2020-09-18,2020-09-20,2021-01-21
CUST-00000520,LN00003690,"Education Loan",9906,0,14,Full-time,Low,846,Male,Divorced,PhD,False,2019-09-29,2019-10-07,2019-10-14,2019-11-15
CUST-00002941,LN00004744,"Home Loan",37914,0,53,Full-time,Medium,325,Male,Married,PhD,False,2019-06-06,2019-06-23,2019-07-04,2019-08-31
CUST-00001408,LN00001844,"Home Loan",46379,0,17,Part-time,Medium,834,Female,Single,Master,False,2022-05-21,2022-05-26,2022-06-05,2022-07-11
CUST-00000821,LN00000461,"Car Loan",79612,0,17,Self-employed,Low,773,Male,Single,Bachelor,False,2020-03-10,2020-03-13,2020-03-15,2020-05-26
CUST-00003675,LN00003661,"Car Loan",38650,0,31,Full-time,Low,686,Female,Married,PhD,True,2018-01-16,2018-01-29,2018-02-05,2018-03-12
CUST-00004531,LN00000969,"Car Loan",47881,0,32,Self-employed,High,584,Male,Single,PhD,False,2019-01-03,2019-01-30,2019-02-02,2019-07-24
CUST-00003836,LN00003816,"Personal Loan",47413,0,13,Full-time,Medium,749,Female,Divorced,Bachelor,False,2018-09-08,2018-09-27,2018-10-01,2019-01-17
CUST-00004068,LN00002740,"Car Loan",7012,0,37,Part-time,Low,619,Female,Divorced,Master,False,2020-03-04,2020-03-25,2020-04-07,2020-06-15
CUST-00003288,LN00000290,"Personal Loan",51115,0,42,Part-time,Low,455,Male,Divorced,"High School",False,2018-12-26,2019-01-04,2019-01-12,2019-06-13
CUST-00002182,LN00003286,"Education Loan",8151,0,37,Self-employed,Medium,770,Female,Divorced,PhD,True,2018-08-19,2018-09-16,2018-09-28,2018-11-17
CUST-00004715,LN00001121,"Education Loan",58716,0,43,Full-time,Medium,719,Male,Single,PhD,False,2021-06-30,2021-07-03,2021-07-13,2021-10-08
CUST-00003233,LN00000733,"Education Loan",94747,0,21,Part-time,Low,412,Female,Single,"High School",False,2019-09-04,2019-09-18,2019-09-27,2020-02-12
CUST-00000425,LN00003577,"Personal Loan",93653,0,34,Full-time,Medium,721,Female,Married,PhD,True,2019-08-29,2019-09-06,2019-09-07,2020-01-10
CUST-00001552,LN00003783,"Education Loan",37378,0,17,Full-time,High,584,Male,Single,"High School",False,2021-11-17,2021-11-28,2021-12-09,2022-02-08
CUST-00000358,LN00004672,"Education Loan",43652,0,34,Self-employed,Low,353,Female,Married,"High School",False,2019-06-01,2019-06-28,2019-06-30,2019-08-10
CUST-00003447,LN00004938,"Personal Loan",73430,0,39,Full-time,Low,624,Male,Single,Master,False,2019-06-03,2019-06-10,2019-06-24,2019-12-07
CUST-00001595,LN00002792,"Car Loan",14467,0,41,Full-time,Medium,757,Male,Married,"High School",False,2019-04-29,2019-05-22,2019-06-02,2019-07-21
CUST-00001011,LN00002039,"Car Loan",32010,0,25,Self-employed,Low,564,Male,Married,"High School",False,2018-03-06,2018-03-10,2018-03-21,2018-09-09
CUST-00000197,LN00003519,"Car Loan",55691,0,48,Part-time,Medium,681,Female,Divorced,"High School",False,2018-08-07,2018-08-22,2018-08-22,2019-02-03
CUST-00001034,LN00003856,"Car Loan",65157,0,43,Full-time,High,512,Male,Married,"High School",True,2022-12-09,2022-12-30,2023-01-06,2023-02-25
CUST-00000862,LN00004059,"Home Loan",13289,0,45,Full-time,High,632,Male,Married,PhD,False,2021-05-16,2021-05-30,2021-06-10,2021-08-23
CUST-00000349,LN00004436,"Education Loan",45976,0,52,Part-time,High,309,Male,Married,"High School",True,2018-06-25,2018-07-11,2018-07-21,2018-12-18
CUST-00003778,LN00003518,"Car Loan",44596,0,55,Self-employed,Low,657,Male,Married,PhD,True,2019-12-13,2019-12-13,2019-12-21,2020-02-28
CUST-00001659,LN00002157,"Car Loan",24171,0,33,Part-time,High,502,Female,Married,Bachelor,False,2022-12-22,2023-01-15,2023-01-24,2023-05-27
CUST-00000575,LN00002878,"Car Loan",87365,0,42,Full-time,Medium,357,Female,Divorced,Bachelor,False,2020-06-27,2020-07-08,2020-07-16,2020-11-17
CUST-00001820,LN00001068,"Car Loan",45139,0,18,Full-time,Medium,793,Male,Married,"High School",False,2021-12-19,2022-01-07,2022-01-09,2022-02-13
CUST-00000931,LN00004438,"Car Loan",49713,0,52,Self-employed,High,809,Male,Married,Master,False,2020-10-30,2020-11-17,2020-11-30,2021-01-09
CUST-00004009,LN00003051,"Home Loan",30734,0,32,Self-employed,High,522,Male,Married,Master,True,2020-02-05,2020-02-09,2020-02-13,2020-05-16
CUST-00004683,LN00003921,"Home Loan",73588,0,27,Part-time,Medium,668,Male,Single,PhD,False,2022-08-31,2022-09-29,2022-10-07,2023-03-07
CUST-00000484,LN00001128,"Personal Loan",64646,0,31,Self-employed,High,717,Male,Single,PhD,False,2021-08-05,2021-08-19,2021-09-01,2022-02-13
CUST-00003913,LN00004068,"Personal Loan",4654,0,54,Part-time,High,846,Male,Divorced,Bachelor,False,2020-07-19,2020-07-27,2020-07-31,2020-10-23
CUST-00000358,LN00000991,"Car Loan",90022,0,55,Part-time,High,402,Female,Married,PhD,False,2019-09-07,2019-10-01,2019-10-01,2020-03-04
CUST-00004481,LN00003487,"Personal Loan",19743,0,58,Full-time,Medium,460,Male,Married,Master,False,2020-09-14,2020-09-16,2020-09-16,2020-11-23
CUST-00000254,LN00004728,"Home Loan",49368,0,30,Part-time,Medium,499,Male,Single,Bachelor,True,2018-01-16,2018-01-27,2018-01-30,2018-04-24
CUST-00003995,LN00001426,"Car Loan",91025,0,59,Part-time,High,459,Male,Married,"High School",False,2021-09-13,2021-10-05,2021-10-11,2022-01-24
CUST-00000835,LN00001458,"Personal Loan",75172,0,43,Self-employed,Medium,435,Male,Divorced,PhD,False,2019-06-29,2019-07-17,2019-07-23,2019-12-30
CUST-00001191,LN00003455,"Personal Loan",7441,0,26,Self-employed,High,697,Male,Married,"High School",False,2020-08-06,2020-08-20,2020-08-26,2020-12-13
CUST-00001704,LN00001052,"Home Loan",25611,0,16,Full-time,High,691,Male,Divorced,PhD,True,2022-04-20,2022-04-22,2022-05-04,2022-10-08
CUST-00004892,LN00002588,"Education Loan",13149,0,22,Full-time,High,405,Female,Single,Master,False,2018-07-02,2018-07-21,2018-07-26,2018-09-09
CUST-00004565,LN00003258,"Car Loan",60189,0,26,Full-time,Low,353,Female,Divorced,PhD,True,2021-01-30,2021-02-16,2021-02-28,2021-04-03
CUST-00000493,LN00002243,"Personal Loan",22675,0,40,Part-time,Low,576,Male,Divorced,Master,False,2018-11-28,2018-12-19,2018-12-19,2019-02-26
CUST-00003410,LN00004868,"Home Loan",72031,0,56,Self-employed,High,410,Female,Divorced,Master,False,2018-03-20,2018-04-04,2018-04-14,2018-07-19
CUST-00004147,LN00000872,"Car Loan",43668,0,15,Part-time,Low,523,Male,Divorced,"High School",False,2020-11-06,2020-11-20,2020-11-22,2021-05-01
CUST-00003128,LN00000128,"Home Loan",14673,0,47,Full-time,High,374,Female,Divorced,PhD,False,2022-12-24,2022-12-28,2023-01-01,2023-02-23
CUST-00002121,LN00000106,"Car Loan",77666,0,59,Self-employed,Low,805,Male,Divorced,"High School",False,2021-10-25,2021-11-03,2021-11-14,2022-01-11
CUST-00003866,LN00001407,"Education Loan",89204,0,34,Part-time,High,313,Male,Divorced,Master,False,2020-11-10,2020-11-19,2020-11-22,2021-04-26
CUST-00000052,LN00003795,"Education Loan",81758,0,26,Self-employed,Low,781,Male,Divorced,Master,False,2019-02-09,2019-02-21,2019-03-03,2019-05-04
CUST-00000262,LN00003421,"Car Loan",66429,0,57,Part-time,Medium,488,Female,Divorced,Master,False,2020-11-06,2020-11-23,2020-11-26,2021-03-15
CUST-00003003,LN00002362,"Car Loan",24669,0,55,Full-time,Medium,663,Female,Single,Master,False,2020-07-11,2020-08-07,2020-08-15,2020-12-19
CUST-00001909,LN00003595,"Home Loan",35068,0,14,Part-time,Low,538,Male,Divorced,Bachelor,False,2022-05-31,2022-06-09,2022-06-15,2022-08-13
CUST-00003647,LN00001001,"Car Loan",89789,0,43,Part-time,High,700,Male,Divorced,Master,False,2019-03-08,2019-03-23,2019-03-31,2019-06-29
CUST-00002378,LN00003432,"Personal Loan",10435,0,21,Full-time,Low,603,Female,Married,PhD,True,2019-07-10,2019-07-11,2019-07-23,2019-08-28
CUST-00003395,LN00004480,"Car Loan",95088,0,51,Full-time,Low,390,Male,Married,Master,False,2021-12-14,2022-01-12,2022-01-25,2022-07-07
CUST-00004337,LN00004113,"Car Loan",53249,0,49,Part-time,Medium,691,Male,Married,Bachelor,True,2018-01-28,2018-02-14,2018-02-20,2018-08-11
CUST-00001626,LN00001394,"Education Loan",38384,0,33,Part-time,Medium,483,Male,Divorced,PhD,True,2020-11-14,2020-11-17,2020-11-26,2021-03-31
CUST-00001229,LN00001872,"Education Loan",82929,0,25,Part-time,Medium,316,Female,Single,Bachelor,True,2021-05-09,2021-05-27,2021-05-29,2021-09-01
CUST-00004387,LN00001090,"Home Loan",77153,0,28,Full-time,Low,311,Female,Single,Bachelor,False,2018-10-30,2018-11-23,2018-12-07,2019-03-31
CUST-00001390,LN00004982,"Car Loan",76388,0,32,Full-time,Medium,465,Male,Married,PhD,False,2019-09-05,2019-10-03,2019-10-13,2019-11-28
CUST-00001488,LN00004167,"Personal Loan",32401,0,59,Full-time,Medium,445,Male,Married,Bachelor,True,2021-07-26,2021-07-30,2021-08-08,2021-09-25
CUST-00000917,LN00003133,"Personal Loan",72831,0,26,Self-employed,Medium,581,Female,Divorced,Master,False,2021-01-03,2021-01-30,2021-02-02,2021-03-17
CUST-00002142,LN00004540,"Car Loan",35084,0,26,Self-employed,High,848,Male,Single,"High School",False,2020-12-24,2021-01-09,2021-01-23,2021-04-11
CUST-00000711,LN00003017,"Home Loan",56826,0,12,Full-time,High,468,Male,Single,"High School",False,2018-09-12,2018-09-13,2018-09-21,2018-12-10
CUST-00001887,LN00002531,"Personal Loan",37451,0,35,Self-employed,Low,469,Male,Married,"High School",False,2018-09-29,2018-10-13,2018-10-13,2018-12-15
CUST-00002217,LN00003316,"Home Loan",8227,0,23,Self-employed,Medium,645,Male,Single,PhD,True,2022-07-18,2022-08-09,2022-08-11,2022-12-02
